date gvkey year month active tic perf bnd target mom1m mom3m mom6m mom9m mrkcap entval saleq_ttm cogsq_ttm xsgaq_ttm oiadpq_ttm niq_ttm cheq_mrq rectq_mrq invtq_mrq acoq_mrq ppentq_mrq aoq_mrq dlcq_mrq apq_mrq txpq_mrq lcoq_mrq ltq_mrq cshoq_1yr_avg
197605 00606601 1976 05 1 IBM 0.010888 0.130435 0.349237 0.40394402 0.32272438 0.43021033 0.69795658 38060.20053850 33801.26853850 14436.54100000 3527.06700000 5664.89500000 3422.95900000 1989.87700000 4768.31300000 2300.13400000 740.69900000 305.59500000 7041.68400000 374.04900000 214.26600000 229.58300000 1084.71600000 1834.34900000 4114.70300000 149.24825000
197606 00606601 1976 06 1 IBM 0.066028 0.222730 0.319409 0.71254019 0.62676963 0.43206697 0.71354839 38548.39278850 34289.46078850 14436.54100000 3527.06700000 5664.89500000 3422.95900000 1989.87700000 4768.31300000 2300.13400000 740.69900000 305.59500000 7041.68400000 374.04900000 214.26600000 229.58300000 1084.71600000 1834.34900000 4114.70300000 149.24825000
197607 00606601 1976 07 1 IBM 0.003954 0.162858 0.305250 0.70506165 0.69480519 0.49121666 0.67731421 41677.40623349 36714.88223349 14979.36000000 3969.96125000 5811.65025000 3494.39625000 2097.03900000 5465.02300000 2474.83400000 718.31400000 387.92000000 7070.77300000 389.02400000 214.26600000 2698.19500000 1284.25000000 0.00000000 4736.30000000 149.64400000
197608 00606601 1976 08 1 IBM 0.031488 0.136383 0.353706 0.44176968 0.71512386 0.52511416 0.54575163 40980.91811675 36018.39411675 14979.36000000 3969.96125000 5811.65025000 3494.39625000 2097.03900000 5465.02300000 2474.83400000 718.31400000 387.92000000 7070.77300000 389.02400000 214.26600000 2698.19500000 1284.25000000 0.00000000 4736.30000000 149.64400000
197609 00606601 1976 09 1 IBM -0.010493 0.153797 0.263192 0.66710098 0.67232376 0.69934641 0.52290576 41206.77535024 36244.25135024 14979.36000000 3969.96125000 5811.65025000 3494.39625000 2097.03900000 5465.02300000 2474.83400000 718.31400000 387.92000000 7070.77300000 389.02400000 214.26600000 2698.19500000 1284.25000000 0.00000000 4736.30000000 149.64400000
197610 00606601 1976 10 1 IBM -0.051573 0.090385 0.279115 0.56640625 0.54918567 0.66840731 0.52159686 42387.98147129 37240.00347129 15496.54200000 4499.25650000 5990.11550000 3646.41950000 2221.07800000 5650.24600000 2599.71800000 700.62300000 459.87200000 7114.74200000 416.85200000 214.26600000 2862.49900000 1117.50400000 0.00000000 4768.39900000 150.02700000
197611 00606601 1976 11 1 IBM 0.017330 0.199161 0.246897 0.45656434 0.56535948 0.70773263 0.54098361 40938.01372129 35790.03572129 15496.54200000 4499.25650000 5990.11550000 3646.41950000 2221.07800000 5650.24600000 2599.71800000 700.62300000 459.87200000 7114.74200000 416.85200000 214.26600000 2862.49900000 1117.50400000 0.00000000 4768.39900000 150.02700000
197612 00606601 1976 12 1 IBM 0.048153 0.171008 0.319010 0.34244792 0.40521173 0.52806789 0.60065359 40825.02922129 35677.05122129 15496.54200000 4499.25650000 5990.11550000 3646.41950000 2221.07800000 5650.24600000 2599.71800000 700.62300000 459.87200000 7114.74200000 416.85200000 214.26600000 2862.49900000 1117.50400000 0.00000000 4768.39900000 150.02700000
197701 00606601 1977 01 1 IBM -0.012124 0.037930 0.404118 0.24855119 0.19253059 0.34064516 0.46218487 42062.70508432 36628.68908432 15853.71700000 5053.93075000 6111.43875000 3773.98375000 2312.73400000 5927.57400000 2623.52500000 722.13500000 476.58100000 7165.80100000 429.52800000 214.26600000 2950.90300000 1170.42000000 0.00000000 4922.50000000 150.32500000
197702 00606601 1977 02 1 IBM -0.041117 0.044776 0.335019 0.43868521 0.21378874 0.34072198 0.46823380 41478.74356398 36044.72756398 15853.71700000 5053.93075000 6111.43875000 3773.98375000 2312.73400000 5927.57400000 2623.52500000 722.13500000 476.58100000 7165.80100000 429.52800000 214.26600000 2950.90300000 1170.42000000 0.00000000 4922.50000000 150.32500000
197703 00606601 1977 03 1 IBM -0.111715 0.115044 0.162555 0.67868438 0.37405063 0.33818873 0.43329098 41591.78320932 36157.76720932 15853.71700000 5053.93075000 6111.43875000 3773.98375000 2312.73400000 5927.57400000 2623.52500000 722.13500000 476.58100000 7165.80100000 429.52800000 214.26600000 2950.90300000 1170.42000000 0.00000000 4922.50000000 150.32500000
197704 00606601 1977 04 1 IBM 0.001513 0.173479 0.228643 0.52229899 0.56065368 0.30314465 0.36065574 40954.86733823 35189.61433823 16304.33000000 5825.44500000 6409.31400000 4069.57100000 2398.09300000 6156.25800000 2625.98500000 769.67600000 368.39800000 7340.87100000 462.13200000 115.87800000 336.35500000 1383.69600000 2246.26600000 4974.00400000 150.53750000
197705 00606601 1977 05 1 IBM 0.050623 0.208625 0.290749 0.12271869 0.32284456 0.17202268 0.25867508 38325.75508823 32560.50208823 16304.33000000 5825.44500000 6409.31400000 4069.57100000 2398.09300000 6156.25800000 2625.98500000 769.67600000 368.39800000 7340.87100000 462.13200000 115.87800000 336.35500000 1383.69600000 2246.26600000 4974.00400000 150.53750000
197706 00606601 1977 06 1 IBM 0.091919 0.212566 0.349057 0.24528302 0.13459119 0.16183879 0.17706364 36363.19641911 30597.94341911 16304.33000000 5825.44500000 6409.31400000 4069.57100000 2398.09300000 6156.25800000 2625.98500000 769.67600000 368.39800000 7340.87100000 462.13200000 115.87800000 336.35500000 1383.69600000 2246.26600000 4974.00400000 150.53750000
197707 00606601 1977 07 1 IBM 0.109145 0.202899 0.376947 0.61759201 0.17280100 0.27857589 0.18500000 39103.92591887 34047.00891887 16579.80800000 5906.59000000 6566.97100000 4106.24700000 2427.05100000 5437.80500000 2961.31300000 748.20400000 509.17100000 7137.88700000 878.88800000 115.87800000 3054.14800000 1482.35600000 0.00000000 5459.70300000 150.01400000
197708 00606601 1977 08 1 IBM 0.145540 0.296684 0.341022 0.66874610 0.48844472 0.33291693 0.21526909 39714.92504387 34658.00804387 16579.80800000 5906.59000000 6566.97100000 4106.24700000 2427.05100000 5437.80500000 2961.31300000 748.20400000 509.17100000 7137.88700000 878.88800000 115.87800000 3054.14800000 1482.35600000 0.00000000 5459.70300000 150.01400000
197709 00606601 1977 09 1 IBM 0.076123 0.293620 0.229375 0.66125000 0.70632436 0.33124609 0.29799247 39751.93721274 34695.02021274 16579.80800000 5906.59000000 6566.97100000 4106.24700000 2427.05100000 5437.80500000 2961.31300000 748.20400000 509.17100000 7137.88700000 878.88800000 115.87800000 3054.14800000 1482.35600000 0.00000000 5459.70300000 150.01400000
197710 00606601 1977 10 1 IBM 0.055598 0.072632 0.471580 0.31355403 0.58312500 0.26908636 0.31892231 38634.22786142 33881.31386142 16985.36400000 6062.66700000 6689.90800000 4232.78900000 2492.57200000 5129.85200000 2987.57300000 794.41000000 623.64400000 7377.39800000 915.80800000 115.87800000 3211.61000000 1163.86800000 0.00000000 5337.40200000 149.39525000
197711 00606601 1977 11 1 IBM 0.103935 0.149857 0.435272 0.64665416 0.56472795 0.51253133 0.38909774 38079.15593071 33326.24193071 16985.36400000 6062.66700000 6689.90800000 4232.78900000 2492.57200000 5129.85200000 2987.57300000 794.41000000 623.64400000 7377.39800000 915.80800000 115.87800000 3211.61000000 1163.86800000 0.00000000 5337.40200000 149.39525000
197712 00606601 1977 12 1 IBM 0.180287 0.087859 0.628942 0.28818800 0.30859617 0.53655514 0.25960347 39078.31793071 34325.40393071 16985.36400000 6062.66700000 6689.90800000 4232.78900000 2492.57200000 5129.85200000 2987.57300000 794.41000000 623.64400000 7377.39800000 915.80800000 115.87800000 3211.61000000 1163.86800000 0.00000000 5337.40200000 149.39525000
197801 00606601 1978 01 1 IBM 0.178411 0.154103 0.532007 0.71703980 0.55721393 0.58929683 0.34579439 40333.28249643 35469.99749643 17613.76700000 6213.43600000 6952.20500000 4448.12600000 2596.03300000 5240.96100000 3055.32000000 810.36300000 556.47800000 7597.84800000 960.53700000 115.87800000 3289.28400000 1157.82700000 0.00000000 5447.10200000 148.73975000
197802 00606601 1978 02 1 IBM 0.193041 0.172332 0.529375 0.60296846 0.55136139 0.56002475 0.54432734 39153.53249822 34290.24749822 17613.76700000 6213.43600000 6952.20500000 4448.12600000 2596.03300000 5240.96100000 3055.32000000 810.36300000 556.47800000 7597.84800000 960.53700000 115.87800000 3289.28400000 1157.82700000 0.00000000 5447.10200000 148.73975000
197803 00606601 1978 03 1 IBM 0.310816 0.256788 0.568723 0.15638363 0.44376528 0.32579462 0.50214329 37052.07074822 32188.78574822 17613.76700000 6213.43600000 6952.20500000 4448.12600000 2596.03300000 5240.96100000 3055.32000000 810.36300000 556.47800000 7597.84800000 960.53700000 115.87800000 3289.28400000 1157.82700000 0.00000000 5447.10200000 148.73975000
197804 00606601 1978 04 1 IBM 0.392942 0.206057 0.705954 0.03948967 0.06804374 0.15197568 0.25851582 34454.10314091 29475.65714091 18133.17700000 6298.58300000 7177.08000000 4657.51400000 2719.41400000 5406.62900000 3104.34900000 993.61300000 568.07900000 7889.32400000 1016.44900000 172.40700000 470.94600000 1466.22500000 3099.01900000 6359.90200000 147.93375000
197805 00606601 1978 05 1 IBM 0.206500 0.112534 0.633333 0.75242718 0.16292476 0.25804493 0.33211900 38916.29628183 33937.85028183 18133.17700000 6298.58300000 7177.08000000 4657.51400000 2719.41400000 5406.62900000 3104.34900000 993.61300000 568.07900000 7889.32400000 1016.44900000 172.40700000 470.94600000 1466.22500000 3099.01900000 6359.90200000 147.93375000
197806 00606601 1978 06 1 IBM 0.186552 0.114978 0.607748 0.15799031 0.17333333 0.20315343 0.18799272 37782.47364091 32804.02764091 18133.17700000 6298.58300000 7177.08000000 4657.51400000 2719.41400000 5406.62900000 3104.34900000 993.61300000 568.07900000 7889.32400000 1016.44900000 172.40700000 470.94600000 1466.22500000 3099.01900000 6359.90200000 147.93375000
197807 00606601 1978 07 1 IBM 0.132316 0.147233 0.468940 0.56090134 0.47712020 0.15140415 0.24618204 37489.02471074 32997.17971074 18474.75700000 6456.29200000 7320.80000000 4697.66500000 2735.08700000 4915.98400000 3427.37100000 988.64500000 720.72600000 8267.23000000 1048.30600000 172.40700000 3653.07100000 1572.04600000 0.00000000 6467.90300000 147.47950000
197808 00606601 1978 08 1 IBM 0.053111 0.160382 0.329060 0.70922419 0.43799633 0.23792049 0.29393754 40950.07663222 36458.23163222 18474.75700000 6456.29200000 7320.80000000 4697.66500000 2735.08700000 4915.98400000 3427.37100000 988.64500000 720.72600000 8267.23000000 1048.30600000 172.40700000 3653.07100000 1572.04600000 0.00000000 6467.90300000 147.47950000
197809 00606601 1978 09 1 IBM -0.028305 0.084966 0.318017 0.45435308 0.60157195 0.30950939 0.32504548 42534.92596074 38043.08096074 18474.75700000 6456.29200000 7320.80000000 4697.66500000 2735.08700000 4915.98400000 3427.37100000 988.64500000 720.72600000 8267.23000000 1048.30600000 172.40700000 3653.07100000 1572.04600000 0.00000000 6467.90300000 147.47950000
197810 00606601 1978 10 1 IBM -0.057354 -0.001805 0.392835 0.29568913 0.45686513 0.44221411 0.20024346 40380.48820488 36957.17520488 18977.02300000 6626.46200000 7566.69600000 4783.86500000 2767.99600000 3864.85500000 3564.22500000 1163.64900000 787.29200000 8687.37100000 1046.74600000 189.24800000 3495.60400000 1171.18800000 0.00000000 6103.20300000 146.88175000
197811 00606601 1978 11 1 IBM 0.047298 0.280501 0.218946 0.92283563 0.77917189 0.66384181 0.39597737 38521.80090976 35098.48790976 18977.02300000 6626.46200000 7566.69600000 4783.86500000 2767.99600000 3864.85500000 3564.22500000 1163.64900000 787.29200000 8687.37100000 1046.74600000 189.24800000 3495.60400000 1171.18800000 0.00000000 6103.20300000 146.88175000
197812 00606601 1978 12 1 IBM 0.002414 0.276323 0.191223 0.41567398 0.75799373 0.77115987 0.47989950 39287.11761464 35863.80461464 18977.02300000 6626.46200000 7566.69600000 4783.86500000 2767.99600000 3864.85500000 3564.22500000 1163.64900000 787.29200000 8687.37100000 1046.74600000 189.24800000 3495.60400000 1171.18800000 0.00000000 6103.20300000 146.88175000
197901 00606601 1979 01 1 IBM -0.035225 0.334596 0.124055 0.89420655 0.94773300 0.86696091 0.80113636 43524.26720097 40166.15620097 19675.64400000 6880.12000000 7801.72600000 4993.79800000 2893.55700000 3839.27500000 3944.29800000 1261.21100000 735.20700000 9059.00000000 1110.08300000 225.92000000 3720.83000000 1235.94800000 0.00000000 6542.60100000 146.32025000
197902 00606601 1979 02 1 IBM -0.125223 0.187998 0.139462 0.29956223 0.61663540 0.80737961 0.70695053 45018.80190195 41660.69090195 19675.64400000 6880.12000000 7801.72600000 4993.79800000 2893.55700000 3839.27500000 3944.29800000 1261.21100000 735.20700000 9059.00000000 1110.08300000 225.92000000 3720.83000000 1235.94800000 0.00000000 6542.60100000 146.32025000
197903 00606601 1979 03 1 IBM -0.218548 0.063545 0.117942 0.56210790 0.72710163 0.84065245 0.83050847 43742.98220097 40384.87120097 19675.64400000 6880.12000000 7801.72600000 4993.79800000 2893.55700000 3839.27500000 3944.29800000 1261.21100000 735.20700000 9059.00000000 1110.08300000 225.92000000 3720.83000000 1235.94800000 0.00000000 6542.60100000 146.32025000
197904 00606601 1979 04 1 IBM -0.268601 0.042549 0.107345 0.42623980 0.33898305 0.84996861 0.77232704 46005.21010036 42501.54210036 21076.08200000 7484.02500000 8151.12900000 5440.92800000 3110.56800000 4030.68600000 4134.45700000 1561.38200000 594.38500000 9302.22700000 1148.23500000 241.48400000 4108.92600000 1459.71000000 0.00000000 7277.80400000 145.90500000
197905 00606601 1979 05 1 IBM -0.247493 0.115892 0.084277 0.44150943 0.40691824 0.51132075 0.70799245 45822.95665024 42319.28865024 21076.08200000 7484.02500000 8151.12900000 5440.92800000 3110.56800000 4030.68600000 4134.45700000 1561.38200000 594.38500000 9302.22700000 1148.23500000 241.48400000 4108.92600000 1459.71000000 0.00000000 7277.80400000 145.90500000
197906 00606601 1979 06 1 IBM -0.183945 0.159864 0.103210 0.43486469 0.35682819 0.54562618 0.72481108 44328.31460036 40824.64660036 21076.08200000 7484.02500000 8151.12900000 5440.92800000 3110.56800000 4030.68600000 4134.45700000 1561.38200000 594.38500000 9302.22700000 1148.23500000 241.48400000 4108.92600000 1459.71000000 0.00000000 7277.80400000 145.90500000
197907 00606601 1979 07 1 IBM -0.061234 0.206948 0.154039 0.13901064 0.17407639 0.16781465 0.63744521 42815.83556594 39584.48056594 21939.46900000 7781.78000000 8567.99700000 5589.69200000 3188.38900000 3750.54900000 4230.47300000 1575.56800000 743.89600000 9842.89100000 1224.14200000 253.56000000 3921.16500000 1498.87800000 0.00000000 7220.20300000 583.13500000
197908 00606601 1979 08 1 IBM 0.004355 0.210600 0.220264 0.15166772 0.08810573 0.10509755 0.24244332 40700.55413188 37469.19913188 21939.46900000 7781.78000000 8567.99700000 5589.69200000 3188.38900000 3750.54900000 4230.47300000 1575.56800000 743.89600000 9842.89100000 1224.14200000 253.56000000 3921.16500000 1498.87800000 0.00000000 7220.20300000 583.13500000
197909 00606601 1979 09 1 IBM -0.032131 0.158752 0.234887 0.20730939 0.03906742 0.05293006 0.17339218 40846.43438188 37615.07938188 21939.46900000 7781.78000000 8567.99700000 5589.69200000 3188.38900000 3750.54900000 4230.47300000 1575.56800000 743.89600000 9842.89100000 1224.14200000 253.56000000 3921.16500000 1498.87800000 0.00000000 7220.20300000 583.13500000
197910 00606601 1979 10 1 IBM 0.038999 0.194744 0.316391 0.39644219 0.09599491 0.05947837 0.05728835 39523.55289085 37197.10189085 22373.08600000 8025.05500000 8824.26900000 5523.76200000 3164.61400000 3350.82600000 4191.32800000 1648.55300000 887.01800000 10644.70300000 1308.48500000 756.47400000 4008.82600000 1348.37800000 0.00000000 7715.10500000 583.28525000
197911 00606601 1979 11 1 IBM 0.168506 0.377980 0.311663 0.60165711 0.31632653 0.10529675 0.10529675 36387.93544543 34061.48444543 22373.08600000 8025.05500000 8824.26900000 5523.76200000 3164.61400000 3350.82600000 4191.32800000 1648.55300000 887.01800000 10644.70300000 1308.48500000 756.47400000 4008.82600000 1348.37800000 0.00000000 7715.10500000 583.28525000
197912 00606601 1979 12 1 IBM 0.098444 0.279070 0.305680 0.42182514 0.45756222 0.10607029 0.10734824 38065.11789085 35738.66689085 22373.08600000 8025.05500000 8824.26900000 5523.76200000 3164.61400000 3350.82600000 4191.32800000 1648.55300000 887.01800000 10644.70300000 1308.48500000 756.47400000 4008.82600000 1348.37800000 0.00000000 7715.10500000 583.28525000
198001 00606601 1980 01 1 IBM 0.055963 0.213115 0.271801 0.25685150 0.39898024 0.15242347 0.09763880 37568.91031368 36096.05831368 22472.67600000 8172.76800000 8999.38600000 5300.52200000 3017.36600000 3171.46100000 4302.77700000 1705.08100000 881.59700000 11568.60200000 1435.96900000 1426.42800000 4046.35300000 1423.01200000 0.00000000 8608.90200000 583.35075000
198002 00606601 1980 02 1 IBM 0.001875 0.174237 0.253035 0.54318618 0.37604100 0.31089744 0.12259307 40049.18906368 38576.33706368 22472.67600000 8172.76800000 8999.38600000 5300.52200000 3017.36600000 3171.46100000 4302.77700000 1705.08100000 881.59700000 11568.60200000 1435.96900000 1426.42800000 4046.35300000 1423.01200000 0.00000000 8608.90200000 583.35075000
198003 00606601 1980 03 1 IBM 0.037093 0.296000 0.183739 0.32607303 0.29755784 0.36246787 0.12934363 37058.26468868 35585.41268868 22472.67600000 8172.76800000 8999.38600000 5300.52200000 3017.36600000 3171.46100000 4302.77700000 1705.08100000 881.59700000 11568.60200000 1435.96900000 1426.42800000 4046.35300000 1423.01200000 0.00000000 8608.90200000 583.35075000
198004 00606601 1980 04 1 IBM 0.110245 0.546571 0.094833 0.63350785 0.45209974 0.39684625 0.18145957 32520.96419659 31271.82819659 22862.76900000 8412.95800000 9205.36700000 5244.44400000 3011.25900000 3771.22300000 4671.31300000 1841.79100000 566.43600000 12193.00000000 1486.19000000 932.72900000 3794.52500000 1717.63400000 0.00000000 9568.79700000 583.43950000
198005 00606601 1980 05 1 IBM 0.146900 0.499256 0.189882 0.19448095 0.27763158 0.20264026 0.18229855 32010.54519659 30761.40919659 22862.76900000 8412.95800000 9205.36700000 5244.44400000 3011.25900000 3771.22300000 4671.31300000 1841.79100000 566.43600000 12193.00000000 1486.19000000 932.72900000 3794.52500000 1717.63400000 0.00000000 9568.79700000 583.43950000
198006 00606601 1980 06 1 IBM 0.102494 0.380966 0.222947 0.21968709 0.26027397 0.11722331 0.17616241 32302.21319659 31053.07719659 22862.76900000 8412.95800000 9205.36700000 5244.44400000 3011.25900000 3771.22300000 4671.31300000 1841.79100000 566.43600000 12193.00000000 1486.19000000 932.72900000 3794.52500000 1717.63400000 0.00000000 9568.79700000 583.43950000
