"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AABA","Altaba Inc.","Financial","Asset Management","USA",66393.49,40.12,75.41,0.40%,2445837
2,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",25299.56,13.49,52.97,0.36%,1603641
3,"AAME","Atlantic American Corporation","Financial","Life Insurance","USA",67.91,24.10,3.60,3.75%,2
4,"AAON","AAON, Inc.","Industrial Goods","General Building Materials","USA",1784.17,36.53,34.95,1.45%,28065
5,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",870830.16,16.73,173.14,1.21%,16508712
6,"AAWW","Atlas Air Worldwide Holdings, Inc.","Services","Air Services, Other","USA",1401.69,33.61,62.45,13.03%,533855
7,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1553.13,56.83,67.03,-2.12%,34344
8,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",2007.03,27.46,54.40,-0.09%,50722
9,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",527.55,,12.90,10.26%,1156933
10,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",18.13,,1.58,1.61%,70255
11,"ABMD","ABIOMED, Inc.","Healthcare","Medical Appliances & Equipment","USA",11564.26,109.00,265.18,-1.14%,258698
12,"ACAD","ACADIA Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",3796.75,,31.33,2.96%,801788
13,"ACER","Acer Therapeutics Inc.","Healthcare","Biotechnology","USA",133.65,,18.50,-0.75%,4294
14,"ACET","Aceto Corporation","Basic Materials","Chemicals - Major Diversified","USA",223.64,,7.29,-0.55%,358984
15,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",163.04,51.86,10.58,0.00%,6679
16,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",3178.46,18.45,39.32,8.53%,1541708
17,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",396.75,,3.01,0.17%,1431559
18,"ACHV","Achieve Life Sciences, Inc.","Healthcare","Biotechnology","USA",17.07,,1.42,-2.77%,179764
19,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2653.71,70.15,24.27,7.11%,709221
20,"ACLS","Axcelis Technologies, Inc.","Technology","Semiconductor Equipment & Materials","USA",806.11,6.68,24.65,-1.60%,127666
21,"ACNB","ACNB Corporation","Financial","Regional - Southwest  Banks","USA",197.54,17.77,28.25,0.53%,2204
22,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",1200.65,,26.40,1.15%,209830
23,"ACTA","Actua Corporation","Technology","Application Software","USA",508.80,,0.87,2.35%,64962
24,"ACTG","Acacia Research Corporation","Services","Business Services","USA",184.71,,3.53,-0.70%,137897
25,"ACXM","Acxiom Corporation","Technology","Information Technology Services","USA",2179.26,,28.19,0.86%,194223
26,"ADBE","Adobe Systems Incorporated","Technology","Application Software","USA",100038.59,59.70,203.30,0.60%,702186
27,"ADI","Analog Devices, Inc.","Technology","Semiconductor - Integrated Circuits","USA",32540.80,44.56,88.73,0.36%,918846
28,"ADMP","Adamis Pharmaceuticals Corporation","Healthcare","Drug Delivery","USA",86.25,,2.68,-5.00%,801938
29,"ADP","Automatic Data Processing, Inc.","Technology","Business Software & Services","USA",51166.43,30.09,116.56,0.40%,388166
30,"ADSK","Autodesk, Inc.","Technology","Technical & System Software","USA",24876.47,,113.61,1.10%,767302
31,"ADTN","ADTRAN, Inc.","Technology","Communication Equipment","USA",795.68,33.28,15.85,-2.61%,650272
32,"ADXS","Advaxis, Inc.","Healthcare","Biotechnology","USA",108.41,,1.86,-25.90%,6089486
33,"AEGN","Aegion Corporation","Industrial Goods","Heavy Construction","USA",797.79,,24.79,1.77%,26536
34,"AEHR","Aehr Test Systems","Technology","Semiconductor Equipment & Materials","USA",49.37,,2.25,1.70%,46947
35,"AEIS","Advanced Energy Industries, Inc.","Technology","Diversified Electronics","USA",2712.33,19.93,66.97,-0.45%,122652
36,"AEMD","Aethlon Medical, Inc.","Healthcare","Medical Appliances & Equipment","USA",20.52,,1.47,1.99%,75433
37,"AETI","American Electric Technologies, Inc","Industrial Goods","Industrial Electrical Equipment","USA",11.65,,1.35,-3.12%,223
38,"AEY","ADDvantage Technologies Group, Inc.","Services","Electronics Wholesale","USA",13.80,,1.32,-3.58%,434
39,"AFAM","Almost Family, Inc.","Healthcare","Home Health Care","USA",812.01,48.70,57.80,-0.77%,47418
40,"AFSI","AmTrust Financial Services, Inc.","Financial","Property & Casualty Insurance","USA",2561.32,,12.94,0.43%,296557
41,"AGEN","Agenus Inc.","Healthcare","Biotechnology","USA",465.46,,4.83,0.62%,774122
42,"AGYS","Agilysys, Inc.","Technology","Application Software","USA",275.18,,11.76,0.51%,8751
43,"AHGP","Alliance Holdings GP, L.P.","Basic Materials","Nonmetallic Mineral Mining","USA",1564.68,8.37,26.05,0.19%,15931
44,"AIMC","Altra Industrial Motion Corp.","Industrial Goods","Industrial Electrical Equipment","USA",1277.80,31.33,44.40,0.79%,162193
45,"AINV","Apollo Investment Corporation","Financial","Asset Management","USA",1175.80,15.87,5.41,0.56%,150902
46,"AIRT","Air T, Inc.","Services","Air Delivery & Freight Services","USA",54.27,19.44,27.55,2.04%,7
47,"AKAM","Akamai Technologies, Inc.","Technology","Internet Information Providers","USA",11303.58,52.63,66.69,0.56%,419772
48,"AKRX","Akorn, Inc.","Healthcare","Drugs - Generic","USA",3936.93,53.55,30.58,-2.55%,1222993
49,"ALBO","Albireo Pharma, Inc.","Healthcare","Biotechnology","USA",379.90,,34.17,0.65%,6666
50,"ALCO","Alico, Inc.","Consumer Goods","Farm Products","USA",218.89,276.04,26.45,-0.19%,1420
51,"ALGN","Align Technology, Inc.","Healthcare","Medical Appliances & Equipment","USA",20317.44,88.97,259.18,2.79%,573987
52,"ALGT","Allegiant Travel Company","Services","Regional Airlines","USA",2713.87,17.90,169.23,0.58%,31046
53,"ALNY","Alnylam Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",11610.52,,121.16,1.66%,199655
54,"ALOG","Analogic Corporation","Healthcare","Medical Laboratories & Research","USA",1040.87,,84.15,0.84%,78200
55,"ALOT","AstroNova, Inc.","Technology","Computer Peripherals","USA",90.38,27.85,13.38,-0.56%,4624
56,"ALSK","Alaska Communications Systems Group, Inc.","Technology","Telecom Services - Domestic","USA",115.34,,2.17,0.00%,13471
57,"ALT","Altimmune, Inc.","Healthcare","Biotechnology","USA",25.04,0.18,1.52,-4.40%,63686
58,"ALXN","Alexion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",26441.18,59.50,116.43,-0.57%,426451
59,"AMAG","AMAG Pharmaceuticals, Inc.","Healthcare","Diagnostic Substances","USA",672.67,,19.05,0.00%,531368
60,"AMAT","Applied Materials, Inc.","Technology","Semiconductor Equipment & Materials","USA",59722.32,15.63,56.42,0.51%,7719209
61,"AMD","Advanced Micro Devices, Inc.","Technology","Semiconductor - Broad Line","USA",11661.40,366.25,11.86,1.24%,24119978
62,"AMED","Amedisys, Inc.","Healthcare","Home Health Care","USA",1935.97,45.83,57.51,-0.48%,117547
63,"AMGN","Amgen Inc.","Healthcare","Biotechnology","USA",132464.24,16.59,184.00,0.86%,1507613
64,"AMKR","Amkor Technology, Inc.","Technology","Semiconductor - Integrated Circuits","USA",2385.71,9.19,9.98,-0.05%,379065
65,"AMNB","American National Bankshares Inc.","Financial","Regional - Mid-Atlantic Banks","USA",322.44,21.27,37.02,-1.14%,9907
66,"AMOT","Allied Motion Technologies Inc.","Industrial Goods","Industrial Electrical Equipment","USA",296.73,30.37,31.79,1.24%,10001
67,"AMRB","American River Bankshares","Financial","Regional - Pacific Banks","USA",93.79,31.10,15.27,-0.20%,60
68,"AMSC","American Superconductor Corporation","Industrial Goods","Industrial Electrical Equipment","USA",103.11,,4.74,-2.27%,50529
69,"AMSF","Amerisafe, Inc.","Financial","Property & Casualty Insurance","USA",1120.17,17.29,58.35,0.43%,13478
70,"AMSWA","American Software, Inc.","Technology","Application Software","USA",362.87,21.75,12.58,2.03%,36084
71,"AMTD","TD Ameritrade Holding Corporation","Financial","Investment Brokerage - National","USA",31401.30,31.51,55.26,-0.18%,1181671
72,"AMWD","American Woodmark Corporation","Consumer Goods","Home Furnishings & Fixtures","USA",2375.35,30.23,139.75,2.19%,44606
73,"AMZN","Amazon.com, Inc.","Services","Catalog & Mail Order Houses","USA",724361.95,323.99,1487.20,0.29%,2645022
74,"ANAT","American National Insurance Company","Financial","Property & Casualty Insurance","USA",3162.67,15.24,118.66,0.55%,14104
75,"ANCX","Access National Corporation","Financial","Regional - Mid-Atlantic Banks","USA",581.60,31.07,28.58,0.02%,7484
76,"ANDE","The Andersons, Inc.","Consumer Goods","Farm Products","USA",1006.78,,35.00,-1.27%,47130
77,"ANGO","AngioDynamics, Inc.","Healthcare","Medical Instruments & Supplies","USA",614.51,,16.89,0.27%,62330
78,"ANIK","Anika Therapeutics, Inc.","Healthcare","Biotechnology","USA",859.51,28.23,59.54,-0.32%,35909
79,"ANIP","ANI Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",680.22,91.24,58.40,0.79%,64448
80,"ANSS","Ansys, Inc.","Technology","Application Software","USA",13863.94,51.49,158.14,-3.30%,546831
81,"AOBC","American Outdoor Brands Corporation","Industrial Goods","Aerospace/Defense Products & Services","USA",552.50,9.31,10.39,3.28%,801768
82,"APDN","Applied DNA Sciences, Inc.","Technology","Security Software & Services","USA",39.72,,1.42,0.35%,9879
83,"APEI","American Public Education, Inc.","Services","Education & Training Services","USA",409.86,21.10,25.45,0.59%,48495
84,"APEN","Apollo Endosurgery, Inc.","Healthcare","Medical Appliances & Equipment","USA",113.32,,6.55,0.46%,9130
85,"APLP","Archrock Partners, L.P.","Basic Materials","Oil & Gas Equipment & Services","USA",872.77,,13.07,5.83%,103207
86,"APOG","Apogee Enterprises, Inc.","Industrial Goods","General Building Materials","USA",1243.60,15.96,44.48,0.11%,61146
87,"APPS","Digital Turbine, Inc.","Technology","Application Software","USA",178.82,,2.30,-4.56%,6144884
88,"APRI","Apricus Biosciences, Inc.","Healthcare","Drug Manufacturers - Other","USA",53.16,,1.03,-9.67%,1545106
89,"ARAY","Accuray Incorporated","Healthcare","Medical Appliances & Equipment","USA",439.30,,5.10,-0.97%,155421
90,"ARCB","ArcBest Corporation","Services","Trucking","USA",824.41,371.02,33.70,3.22%,107096
91,"ARCC","Ares Capital Corporation","Financial","Diversified Investments","USA",6766.00,10.14,15.91,-0.06%,524866
92,"ARCW","ARC Group Worldwide, Inc.","Industrial Goods","Metal Fabrication","USA",38.40,,1.99,-2.74%,851
93,"ARDM","Aradigm Corporation","Healthcare","Drug Delivery","USA",17.87,,1.19,-1.65%,36533
94,"AREX","Approach Resources, Inc.","Basic Materials","Independent Oil & Gas","USA",263.63,,3.02,2.72%,191996
95,"ARII","American Railcar Industries, Inc.","Services","Railroads","USA",753.25,14.35,39.83,0.91%,25228
96,"ARKR","Ark Restaurants Corp.","Services","Restaurants","USA",86.21,22.62,25.00,-0.24%,657
97,"ARLP","Alliance Resource Partners, L.P.","Basic Materials","Industrial Metals & Minerals","USA",2359.06,5.10,17.95,0.56%,250384
98,"ARNA","Arena Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",1616.30,,41.66,1.14%,142281
99,"AROW","Arrow Financial Corporation","Financial","Regional - Northeast Banks","USA",452.24,16.20,32.85,0.46%,5728
100,"ARQL","ArQule, Inc.","Healthcare","Biotechnology","USA",137.88,,1.80,7.78%,443885
101,"ARRS","ARRIS International plc","Technology","Communication Equipment","USA",4704.75,49.96,24.67,-0.04%,560652
102,"ARRY","Array BioPharma Inc.","Healthcare","Biotechnology","USA",3534.83,,18.03,2.10%,1617223
103,"ARTNA","Artesian Resources Corporation","Utilities","Water Utilities","USA",316.01,24.59,34.50,-0.43%,6885
104,"ARTW","Art's-Way Manufacturing Co., Inc.","Industrial Goods","Farm & Construction Machinery","USA",10.40,,2.60,0.00%,4283
105,"ARTX","Arotech Corporation","Industrial Goods","Industrial Electrical Equipment","USA",88.40,,3.43,0.75%,11044
106,"ARWR","Arrowhead Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",433.84,,5.59,0.90%,306329
107,"ASFI","Asta Funding, Inc.","Services","Business Services","USA",76.43,,10.70,0.94%,1402
108,"ASNA","Ascena Retail Group, Inc.","Services","Apparel Stores","USA",435.20,,2.27,2.95%,461552
109,"ASRV","AmeriServ Financial, Inc.","Financial","Regional - Northeast Banks","USA",74.84,24.00,4.17,-0.65%,3433
110,"ASTC","Astrotech Corporation","Industrial Goods","Aerospace/Defense Products & Services","USA",12.01,,3.01,2.73%,1613
111,"ASTE","Astec Industries, Inc.","Industrial Goods","Farm & Construction Machinery","USA",1410.13,36.80,62.56,0.35%,69406
112,"ASUR","Asure Software, Inc.","Technology","Business Software & Services","USA",178.76,,14.18,-0.19%,24929
113,"ASYS","Amtech Systems, Inc.","Technology","Semiconductor Equipment & Materials","USA",119.19,7.21,7.69,-0.90%,141112
114,"ATAX","America First Multifamily Investors, L.P.","Financial","Mortgage Investment","USA",376.63,21.85,6.18,-1.20%,49117
115,"ATEC","Alphatec Holdings, Inc.","Healthcare","Medical Instruments & Supplies","USA",56.70,,3.38,-1.10%,29861
116,"ATHN","athenahealth, Inc.","Technology","Healthcare Information Services","USA",5573.35,105.37,139.08,1.61%,143464
117,"ATHX","Athersys, Inc.","Healthcare","Biotechnology","USA",167.09,,1.40,0.50%,163254
118,"ATLC","Atlanticus Holdings Corporation","Financial","Credit Services","USA",32.02,,2.26,-2.33%,1710
119,"ATLO","Ames National Corporation","Financial","Regional - Northeast Banks","USA",245.83,16.56,26.95,0.75%,772
120,"ATNI","ATN International, Inc.","Technology","Telecom Services - Domestic","USA",872.68,,59.42,8.19%,30910
121,"ATRC","AtriCure, Inc.","Healthcare","Medical Instruments & Supplies","USA",602.70,,18.08,4.99%,137565
122,"ATRI","Atrion Corporation","Healthcare","Medical Instruments & Supplies","USA",979.85,29.19,545.00,3.45%,2665
123,"ATRO","Astronics Corporation","Industrial Goods","Aerospace/Defense Products & Services","USA",1166.64,35.47,41.97,0.19%,66819
124,"ATRS","Antares Pharma, Inc.","Healthcare","Medical Instruments & Supplies","USA",343.00,,2.18,-2.24%,399390
125,"ATSG","Air Transport Services Group, Inc.","Services","Air Delivery & Freight Services","USA",1395.08,,24.13,2.64%,343312
126,"ATVI","Activision Blizzard, Inc.","Technology","Multimedia & Graphics Software","USA",54454.91,199.49,69.94,-0.40%,2478462
127,"AUBN","Auburn National Bancorporation, Inc.","Financial","Regional - Southeast Banks","USA",138.25,17.64,37.98,0.00%,249
128,"AUTO","AutoWeb, Inc.","Services","Trucking","USA",94.51,43.80,7.18,-1.24%,10202
129,"AVAV","AeroVironment, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",1209.14,39.41,50.02,-0.22%,58109
130,"AVHI","AV Homes, Inc.","Industrial Goods","Residential Construction","USA",372.52,22.26,16.15,0.62%,20892
131,"AVIR","Aviragen Therapeutics, Inc.","Healthcare","Biotechnology","USA",31.79,,0.82,0.00%,0
132,"AVNW","Aviat Networks, Inc.","Technology","Communication Equipment","USA",87.53,38.12,16.67,2.68%,5327
133,"AWRE","Aware, Inc.","Technology","Application Software","USA",93.46,41.90,4.37,-0.58%,1520
134,"AXAS","Abraxas Petroleum Corporation","Basic Materials","Independent Oil & Gas","USA",353.28,24.25,2.16,2.37%,556305
135,"AXDX","Accelerate Diagnostics, Inc.","Healthcare","Medical Laboratories & Research","USA",1366.01,,25.50,2.20%,59335
136,"AXGN","AxoGen, Inc.","Healthcare","Medical Appliances & Equipment","USA",953.61,,28.70,0.70%,41704
137,"AXTI","AXT, Inc.","Technology","Semiconductor - Integrated Circuits","USA",328.61,35.56,7.45,-12.35%,1239192
138,"AZPN","Aspen Technology, Inc.","Technology","Business Software & Services","USA",5645.59,35.43,78.10,0.69%,116966
139,"BABY","Natus Medical Incorporated","Healthcare","Medical Appliances & Equipment","USA",933.28,,31.30,1.95%,152240
140,"BANF","BancFirst Corporation","Financial","Regional - Southwest  Banks","USA",1740.13,20.73,55.50,0.82%,7101
141,"BANR","Banner Corporation","Financial","Regional - Mid-Atlantic Banks","USA",1821.60,30.01,55.75,1.36%,108972
142,"BASI","Bioanalytical Systems, Inc.","Services","Research Services","USA",11.88,15.59,1.66,4.34%,17265
143,"BBBY","Bed Bath & Beyond Inc.","Services","Home Furnishing Stores","USA",3185.37,6.37,21.65,-2.46%,1477892
144,"BBGI","Beasley Broadcast Group, Inc.","Services","Broadcasting - Radio","USA",327.83,3.59,11.05,-1.78%,11135
145,"BBOX","Black Box Corporation","Technology","Networking & Communication Devices","USA",30.28,,2.05,2.50%,76377
146,"BBSI","Barrett Business Services, Inc.","Services","Staffing & Outsourcing Services","USA",492.80,23.03,69.98,2.38%,18081
147,"BCBP","BCB Bancorp, Inc.","Financial","Regional - Northeast Banks","USA",233.62,17.44,15.65,-0.32%,15185
148,"BCLI","Brainstorm Cell Therapeutics Inc.","Healthcare","Biotechnology","USA",58.93,,3.17,0.33%,51803
149,"BCOR","Blucora, Inc.","Technology","Internet Information Providers","USA",1151.26,178.83,24.55,0.20%,131217
150,"BCPC","Balchem Corporation","Basic Materials","Chemicals - Major Diversified","USA",2380.23,37.61,75.91,1.42%,16440
151,"BCRX","BioCryst Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",473.39,,4.94,0.82%,570702
152,"BDGE","Bridge Bancorp, Inc.","Financial","Regional - Northeast Banks","USA",654.53,17.78,33.50,-0.30%,11821
153,"BDSI","BioDelivery Sciences International, Inc.","Healthcare","Biotechnology","USA",114.59,21.81,2.03,-0.99%,266046
154,"BEBE","bebe stores, inc.","Services","Apparel Stores","USA",60.47,,6.60,2.17%,461
155,"BECN","Beacon Roofing Supply, Inc.","Industrial Goods","General Building Materials","USA",3606.93,33.11,53.25,0.13%,206689
156,"BELFA","Bel Fuse Inc.","Technology","Scientific & Technical Instruments","USA",235.17,16.41,15.41,-8.01%,377
157,"BELFB","Bel Fuse Inc.","Technology","Diversified Electronics","USA",185.84,18.46,18.20,-3.45%,7438
158,"BFIN","BankFinancial Corporation","Financial","Savings & Loans","USA",286.74,32.39,15.93,-1.06%,6658
159,"BGCP","BGC Partners, Inc.","Financial","Investment Brokerage - National","USA",3829.83,76.86,13.56,2.57%,3029904
160,"BGFV","Big 5 Sporting Goods Corporation","Services","Sporting Goods Stores","USA",121.82,5.93,6.20,4.64%,290012
161,"BHF","Brighthouse Financial, Inc.","Financial","Life Insurance","USA",6879.76,,56.78,-1.16%,308442
162,"BIIB","Biogen Inc.","Healthcare","Biotechnology","USA",62060.81,16.38,287.84,0.61%,990987
163,"BIOL","BIOLASE, Inc.","Healthcare","Medical Instruments & Supplies","USA",33.41,,0.44,-0.02%,13425
164,"BIOS","BioScrip, Inc.","Healthcare","Home Health Care","USA",373.60,,2.99,2.22%,102119
165,"BJRI","BJ's Restaurants, Inc.","Services","Restaurants","USA",814.95,25.40,38.70,0.39%,179978
166,"BKCC","BlackRock Capital Investment Corporation","Financial","Asset Management","USA",401.82,23.46,5.61,0.81%,100133
167,"BKSC","Bank of South Carolina Corporation","Financial","Regional - Mid-Atlantic Banks","USA",95.25,17.97,18.95,-0.52%,2959
168,"BLDR","Builders FirstSource, Inc.","Industrial Goods","General Building Materials","USA",2293.20,26.74,20.42,0.34%,368222
169,"BLFS","BioLife Solutions, Inc.","Healthcare","Medical Appliances & Equipment","USA",71.74,,5.32,0.19%,11436
170,"BLKB","Blackbaud, Inc.","Technology","Business Software & Services","USA",4814.92,73.36,101.33,0.24%,71524
171,"BMRA","Biomerica, Inc.","Healthcare","Medical Instruments & Supplies","USA",38.49,,4.55,2.47%,37204
172,"BMRC","Bank of Marin Bancorp","Financial","Regional - Pacific Banks","USA",422.43,26.89,69.30,0.07%,1152
173,"BMRN","BioMarin Pharmaceutical Inc.","Healthcare","Biotechnology","USA",14813.38,,84.56,0.42%,487096
174,"BMTC","Bryn Mawr Bank Corporation","Financial","Regional - Mid-Atlantic Banks","USA",763.54,33.53,45.10,0.00%,12237
175,"BNCL","Beneficial Bancorp, Inc.","Financial","Regional - Northeast Banks","USA",1163.08,34.11,15.40,-0.32%,56179
176,"BOCH","Bank of Commerce Holdings","Financial","Regional - Mid-Atlantic Banks","USA",180.62,22.45,10.75,-2.27%,8734
177,"BOFI","BofI Holding, Inc.","Financial","Savings & Loans","USA",2377.04,18.26,38.35,0.38%,141329
178,"BOKF","BOK Financial Corporation","Financial","Regional - Southwest  Banks","USA",6256.46,21.08,96.25,-0.38%,21739
179,"BOOM","DMC Global Inc.","Industrial Goods","Metal Fabrication","USA",304.60,,22.05,4.01%,17536
180,"BOTJ","Bank of the James Financial Group, Inc.","Financial","Regional - Mid-Atlantic Banks","USA",66.62,23.01,15.43,0.52%,6883
181,"BPFH","Boston Private Financial Holdings, Inc.","Financial","Regional - Northeast Banks","USA",1234.57,41.76,14.95,0.00%,99542
182,"BPOP","Popular, Inc.","Financial","Foreign Regional Banks","USA",4407.95,42.33,42.31,-1.04%,163105
183,"BREW","Craft Brew Alliance, Inc.","Consumer Goods","Beverages - Brewers","USA",353.14,202.78,18.07,-0.99%,17469
184,"BRID","Bridgford Foods Corporation","Consumer Goods","Meat Products","USA",170.48,18.98,18.35,-0.65%,1380
185,"BRKL","Brookline Bancorp, Inc.","Financial","Savings & Loans","USA",1253.17,24.41,16.38,-1.06%,96307
186,"BRKR","Bruker Corporation","Healthcare","Medical Laboratories & Research","USA",4930.70,64.02,31.64,0.44%,210974
187,"BRKS","Brooks Automation, Inc.","Technology","Semiconductor Equipment & Materials","USA",1901.30,28.75,26.40,-0.41%,172624
188,"BSET","Bassett Furniture Industries, Incorporated","Consumer Goods","Home Furnishings & Fixtures","USA",357.98,19.93,33.47,-1.25%,65212
189,"BSF","Bear State Financial, Inc.","Financial","Savings & Loans","USA",387.11,19.07,10.27,0.10%,8564
190,"BSQR","BSQUARE Corporation","Technology","Application Software","USA",46.67,,3.75,0.12%,36301
191,"BSRR","Sierra Bancorp","Financial","Regional - Pacific Banks","USA",409.87,19.85,26.97,-0.77%,28610
192,"BSTC","BioSpecifics Technologies Corp.","Healthcare","Biotechnology","USA",276.57,24.24,38.94,1.10%,11749
193,"BURG","Chanticleer Holdings, Inc.","Services","Restaurants","USA",11.12,,3.57,-0.96%,7455
194,"BUSE","First Busey Corporation","Financial","Regional - Midwest Banks","USA",1458.38,20.64,30.60,0.29%,40552
195,"BVSN","BroadVision, Inc.","Technology","Internet Software & Services","USA",13.57,,2.73,2.93%,486
196,"BWEN","Broadwind Energy, Inc.","Industrial Goods","Diversified Machinery","USA",34.87,8.49,2.34,1.30%,2268
197,"BWINB","Baldwin & Lyons, Inc.","Financial","Property & Casualty Insurance","USA",351.48,52.61,22.80,-1.72%,4156
198,"BYBK","Bay Bancorp, Inc.","Financial","Regional - Mid-Atlantic Banks","USA",138.82,28.78,12.95,0.00%,231
199,"BYFC","Broadway Financial Corporation","Financial","Savings & Loans","USA",47.37,15.44,2.50,1.21%,100
200,"CA","CA, Inc.","Technology","Business Software & Services","USA",14478.22,19.54,34.99,0.88%,1277410
201,"CAC","Camden National Corporation","Financial","Regional - Northeast Banks","USA",666.48,16.00,43.38,0.63%,8978
202,"CACC","Credit Acceptance Corporation","Financial","Credit Services","USA",6206.86,11.02,318.59,-0.78%,27965
203,"CAKE","The Cheesecake Factory Incorporated","Services","Restaurants","USA",2140.45,17.06,47.90,3.63%,1984488
204,"CALD","Callidus Software Inc.","Technology","Business Software & Services","USA",2428.31,,35.75,-0.14%,689578
205,"CALM","Cal-Maine Foods, Inc.","Consumer Goods","Food - Major Diversified","USA",2083.78,,43.05,0.12%,71253
206,"CAMP","CalAmp Corp.","Technology","Wireless Communications","USA",861.28,52.26,24.09,-1.71%,159081
207,"CAPR","Capricor Therapeutics, Inc.","Healthcare","Biotechnology","USA",49.17,,1.80,1.69%,171380
208,"CAR","Avis Budget Group, Inc.","Services","Rental & Leasing Services","USA",3218.10,28.88,44.83,15.05%,5528099
209,"CART","Carolina Trust BancShares, Inc.","Financial","Regional - Mid-Atlantic Banks","USA",43.01,40.21,9.27,-0.21%,1501
210,"CARV","Carver Bancorp, Inc.","Financial","Savings & Loans","USA",10.04,,2.83,0.35%,8
211,"CASC","Cascadian Therapeutics, Inc.","Healthcare","Biotechnology","USA",504.59,,9.98,-0.05%,975445
212,"CASH","ETFS-E Fund MSCI China A GO ETF","Financial","Savings & Loans","USA",1052.78,19.84,110.35,0.73%,10760
213,"CASI","CASI Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",243.31,,3.74,0.27%,16644
214,"CASM","CAS Medical Systems, Inc.","Healthcare","Medical Instruments & Supplies","USA",31.87,,1.12,1.82%,326
215,"CASS","Cass Information Systems, Inc.","Services","Business Services","USA",710.48,31.29,58.92,0.92%,47833
216,"CASY","Casey's General Stores, Inc.","Services","Grocery Stores","USA",4298.43,27.85,113.56,-0.12%,103489
217,"CATM","Cardtronics plc","Services","Business Services","USA",1068.97,,23.10,-1.32%,309940
218,"CATS","Catasys, Inc.","Healthcare","Specialized Health Services","USA",73.92,,4.39,-2.01%,11568
219,"CATY","Cathay General Bancorp","Financial","Regional - Pacific Banks","USA",3435.77,17.49,42.71,-0.30%,57738
220,"CAVM","Cavium, Inc.","Technology","Semiconductor - Broad Line","USA",6184.28,,88.57,-0.03%,156574
221,"CBAN","Colony Bankcorp, Inc.","Financial","Regional - Mid-Atlantic Banks","USA",117.74,16.08,14.20,1.07%,314
222,"CBFV","CB Financial Services, Inc.","Financial","Regional - Northeast Banks","USA",119.58,15.99,29.75,0.51%,631
223,"CBIO","Catalyst Biosciences, Inc.","Healthcare","Biotechnology","USA",186.72,,27.03,-1.85%,304355
224,"CBLI","Cleveland BioLabs, Inc.","Healthcare","Biotechnology","USA",38.39,,3.33,0.00%,4064
225,"CBRL","Cracker Barrel Old Country Store, Inc.","Services","Restaurants","USA",3826.91,19.13,158.19,-0.21%,154101
226,"CBSH","Commerce Bancshares, Inc.","Financial","Regional - Midwest Banks","USA",6273.19,22.38,58.94,0.13%,177542
227,"CCBG","Capital City Bank Group, Inc.","Financial","Regional - Mid-Atlantic Banks","USA",410.86,38.09,24.08,-1.09%,3221
228,"CCMP","Cabot Microelectronics Corporation","Technology","Semiconductor - Integrated Circuits","USA",2583.41,42.13,101.89,1.28%,30604
229,"CCNE","CNB Financial Corporation","Financial","Regional - Northeast Banks","USA",430.48,17.06,28.08,-0.94%,20051
230,"CCOI","Cogent Communications Holdings, Inc.","Technology","Diversified Communication Services","USA",2072.64,126.62,43.53,-3.17%,304034
231,"CCRN","Cross Country Healthcare, Inc.","Services","Staffing & Outsourcing Services","USA",463.23,824.37,13.01,-1.36%,106096
232,"CCUR","CCUR Holdings, Inc.","Technology","Computer Based Systems","USA",54.43,,5.45,0.87%,7367
233,"CDNS","Cadence Design Systems, Inc.","Technology","Application Software","USA",11059.93,53.85,39.05,-0.53%,1019577
234,"CDTI","Clean Diesel Technologies, Inc.","Industrial Goods","Pollution & Treatment Controls","USA",21.17,,1.32,-1.25%,62089
235,"CDZI","Cadiz Inc.","Utilities","Water Utilities","USA",320.34,,14.05,0.00%,18110
236,"CECE","CECO Environmental Corp.","Industrial Goods","Pollution & Treatment Controls","USA",151.98,,4.45,1.37%,18497
237,"CECO","Career Education Corporation","Services","Education & Training Services","USA",825.01,,13.26,11.34%,291293
238,"CELG","Celgene Corporation","Healthcare","Biotechnology","USA",71273.78,17.90,94.82,0.99%,2384548
